dataset,qid,question,failure_label,rewrite_type,rewrite_query
klue_mrc,klue_mrc_validation_q_000561,주민들의 대피를 도왔던 사람의 이름은 무엇인가요?,,prompt_style,다음 질문의 답을 찾기 위한 문서를 검색한다: 주민들의 대피를 도왔던 사람의 이름은 무엇인가요?
klue_mrc,klue_mrc_validation_q_000561,주민들의 대피를 도왔던 사람의 이름은 무엇인가요?,,structured,entity: 무엇인가요 주민들 도왔던 | intent: 인물·주체 | constraint: high
klue_mrc,klue_mrc_validation_q_000561,주민들의 대피를 도왔던 사람의 이름은 무엇인가요?,,llm,무엇인가요 주민들 도왔던 대피 사람 이름 인물·주체 근거 문서 검색
klue_mrc,klue_mrc_validation_q_000583,카카오의 신규 회원 수는?,missing_key_term,original,카카오의 신규 회원 수는?
klue_mrc,klue_mrc_validation_q_000583,카카오의 신규 회원 수는?,missing_key_term,keyword,카카오 신규 회원 수는
klue_mrc,klue_mrc_validation_q_000583,카카오의 신규 회원 수는?,missing_key_term,prompt_style,다음 질문의 답을 찾기 위한 문서를 검색한다: 카카오의 신규 회원 수는?
klue_mrc,klue_mrc_validation_q_000583,카카오의 신규 회원 수는?,missing_key_term,structured,entity: 카카오 신규 회원 | intent: 숫자·시간 정보 | constraint: missing_key_term
klue_mrc,klue_mrc_validation_q_000583,카카오의 신규 회원 수는?,missing_key_term,llm,카카오 신규 회원 수는 숫자·시간 정보 근거 문서 검색
klue_mrc,klue_mrc_validation_q_000604,탈퇴자는 신고가 불가능하다고 주장한 사람은?,,original,탈퇴자는 신고가 불가능하다고 주장한 사람은?
klue_mrc,klue_mrc_validation_q_000604,탈퇴자는 신고가 불가능하다고 주장한 사람은?,,keyword,불가능하다고 탈퇴자 주장한 신고 사람
klue_mrc,klue_mrc_validation_q_000604,탈퇴자는 신고가 불가능하다고 주장한 사람은?,,prompt_style,다음 질문의 답을 찾기 위한 문서를 검색한다: 탈퇴자는 신고가 불가능하다고 주장한 사람은?
klue_mrc,klue_mrc_validation_q_000604,탈퇴자는 신고가 불가능하다고 주장한 사람은?,,structured,entity: 불가능하다고 탈퇴자 주장한 | intent: 인물·주체 | constraint: high
klue_mrc,klue_mrc_validation_q_000604,탈퇴자는 신고가 불가능하다고 주장한 사람은?,,llm,불가능하다고 탈퇴자 주장한 신고 사람 인물·주체 근거 문서 검색
klue_mrc,klue_mrc_validation_q_000611,인창건설이 공급 예정인 가구는 몇 가구인가?,,original,인창건설이 공급 예정인 가구는 몇 가구인가?
klue_mrc,klue_mrc_validation_q_000611,인창건설이 공급 예정인 가구는 몇 가구인가?,,keyword,인창건설 예정인 가구인 공급 가구 몇
klue_mrc,klue_mrc_validation_q_000611,인창건설이 공급 예정인 가구는 몇 가구인가?,,prompt_style,다음 질문의 답을 찾기 위한 문서를 검색한다: 인창건설이 공급 예정인 가구는 몇 가구인가?
klue_mrc,klue_mrc_validation_q_000611,인창건설이 공급 예정인 가구는 몇 가구인가?,,structured,entity: 인창건설 예정인 가구인 | intent: 숫자·시간 정보 | constraint: 몇
klue_mrc,klue_mrc_validation_q_000611,인창건설이 공급 예정인 가구는 몇 가구인가?,,llm,인창건설 예정인 가구인 공급 가구 몇 숫자·시간 정보 근거 문서 검색
klue_mrc,klue_mrc_validation_q_000644,고용창출 효과가 미비할 것이라고 전망한 사람은?,,original,고용창출 효과가 미비할 것이라고 전망한 사람은?
klue_mrc,klue_mrc_validation_q_000644,고용창출 효과가 미비할 것이라고 전망한 사람은?,,keyword,고용창출 미비할 전망한 효과 것이 사람
klue_mrc,klue_mrc_validation_q_000644,고용창출 효과가 미비할 것이라고 전망한 사람은?,,prompt_style,다음 질문의 답을 찾기 위한 문서를 검색한다: 고용창출 효과가 미비할 것이라고 전망한 사람은?
klue_mrc,klue_mrc_validation_q_000644,고용창출 효과가 미비할 것이라고 전망한 사람은?,,structured,entity: 고용창출 미비할 전망한 | intent: 인물·주체 | constraint: high
klue_mrc,klue_mrc_validation_q_000644,고용창출 효과가 미비할 것이라고 전망한 사람은?,,llm,고용창출 미비할 전망한 효과 것이 사람 인물·주체 근거 문서 검색
klue_mrc,klue_mrc_validation_q_000661,민간인을 상대로 무차별 공격을 벌인 군대는?,,original,민간인을 상대로 무차별 공격을 벌인 군대는?
klue_mrc,klue_mrc_validation_q_000661,민간인을 상대로 무차별 공격을 벌인 군대는?,,keyword,민간인 무차별 상대 공격 벌인 군대
klue_mrc,klue_mrc_validation_q_000661,민간인을 상대로 무차별 공격을 벌인 군대는?,,prompt_style,다음 질문의 답을 찾기 위한 문서를 검색한다: 민간인을 상대로 무차별 공격을 벌인 군대는?
klue_mrc,klue_mrc_validation_q_000661,민간인을 상대로 무차별 공격을 벌인 군대는?,,structured,entity: 민간인 무차별 상대 | intent: 정답 정보 | constraint: high
klue_mrc,klue_mrc_validation_q_000661,민간인을 상대로 무차별 공격을 벌인 군대는?,,llm,민간인 무차별 상대 공격 벌인 군대 정답 정보 근거 문서 검색
klue_mrc,klue_mrc_validation_q_000663,유지상이 다녔던 회사의 이름은?,missing_key_term,original,유지상이 다녔던 회사의 이름은?
klue_mrc,klue_mrc_validation_q_000663,유지상이 다녔던 회사의 이름은?,missing_key_term,keyword,유지상 다녔던 회사 이름
klue_mrc,klue_mrc_validation_q_000663,유지상이 다녔던 회사의 이름은?,missing_key_term,prompt_style,다음 질문의 답을 찾기 위한 문서를 검색한다: 유지상이 다녔던 회사의 이름은?
klue_mrc,klue_mrc_validation_q_000663,유지상이 다녔던 회사의 이름은?,missing_key_term,structured,entity: 유지상 다녔던 회사 | intent: 인물·주체 | constraint: missing_key_term
klue_mrc,klue_mrc_validation_q_000663,유지상이 다녔던 회사의 이름은?,missing_key_term,llm,유지상 다녔던 회사 이름 인물·주체 근거 문서 검색
klue_mrc,klue_mrc_validation_q_000680,9호선에서만 운행되는 열차 호수는?,numeric_temporal_mismatch,original,9호선에서만 운행되는 열차 호수는?
klue_mrc,klue_mrc_validation_q_000680,9호선에서만 운행되는 열차 호수는?,numeric_temporal_mismatch,keyword,9호선에서 운행 열차 호수
klue_mrc,klue_mrc_validation_q_000680,9호선에서만 운행되는 열차 호수는?,numeric_temporal_mismatch,prompt_style,다음 질문의 답을 찾기 위한 문서를 검색한다: 9호선에서만 운행되는 열차 호수는?
klue_mrc,klue_mrc_validation_q_000680,9호선에서만 운행되는 열차 호수는?,numeric_temporal_mismatch,structured,entity: 9호선에서 운행 열차 | intent: 숫자·시간 정보 | constraint: 9호선에서
klue_mrc,klue_mrc_validation_q_000680,9호선에서만 운행되는 열차 호수는?,numeric_temporal_mismatch,llm,9호선에서 운행 열차 호수 숫자·시간 정보 근거 문서 검색
klue_mrc,klue_mrc_validation_q_000736,최근 세제 개편에 대한 사항이 공표된 것은 며칠인가?,lexical_mismatch,original,최근 세제 개편에 대한 사항이 공표된 것은 며칠인가?
klue_mrc,klue_mrc_validation_q_000736,최근 세제 개편에 대한 사항이 공표된 것은 며칠인가?,lexical_mismatch,keyword,공표된 며칠인 최근 세제 개편 대한 사항 것은
klue_mrc,klue_mrc_validation_q_000736,최근 세제 개편에 대한 사항이 공표된 것은 며칠인가?,lexical_mismatch,prompt_style,다음 질문의 답을 찾기 위한 문서를 검색한다: 최근 세제 개편에 대한 사항이 공표된 것은 며칠인가?
klue_mrc,klue_mrc_validation_q_000736,최근 세제 개편에 대한 사항이 공표된 것은 며칠인가?,lexical_mismatch,structured,entity: 공표된 며칠인 최근 | intent: 정답 정보 | constraint: 개편
klue_mrc,klue_mrc_validation_q_000736,최근 세제 개편에 대한 사항이 공표된 것은 며칠인가?,lexical_mismatch,llm,공표된 며칠인 최근 세제 개편 대한 사항 것은 정답 정보 근거 문서 검색
klue_mrc,klue_mrc_validation_q_000748,제작업체에게서 로열티를 받는 정책을 펼친 회사는?,lexical_mismatch,original,제작업체에게서 로열티를 받는 정책을 펼친 회사는?
klue_mrc,klue_mrc_validation_q_000748,제작업체에게서 로열티를 받는 정책을 펼친 회사는?,lexical_mismatch,keyword,제작업체에게서 로열티 받는 정책 펼친 회사
klue_mrc,klue_mrc_validation_q_000748,제작업체에게서 로열티를 받는 정책을 펼친 회사는?,lexical_mismatch,prompt_style,다음 질문의 답을 찾기 위한 문서를 검색한다: 제작업체에게서 로열티를 받는 정책을 펼친 회사는?
klue_mrc,klue_mrc_validation_q_000748,제작업체에게서 로열티를 받는 정책을 펼친 회사는?,lexical_mismatch,structured,entity: 제작업체에게서 로열티 받는 | intent: 정답 정보 | constraint: lexical_mismatch
klue_mrc,klue_mrc_validation_q_000748,제작업체에게서 로열티를 받는 정책을 펼친 회사는?,lexical_mismatch,llm,제작업체에게서 로열티 받는 정책 펼친 회사 정답 정보 근거 문서 검색
klue_mrc,klue_mrc_validation_q_000762,산업혁명이 처음 시작된 나라는?,missing_key_term,original,산업혁명이 처음 시작된 나라는?
klue_mrc,klue_mrc_validation_q_000762,산업혁명이 처음 시작된 나라는?,missing_key_term,keyword,산업혁명 시작된 처음 나라
klue_mrc,klue_mrc_validation_q_000762,산업혁명이 처음 시작된 나라는?,missing_key_term,prompt_style,다음 질문의 답을 찾기 위한 문서를 검색한다: 산업혁명이 처음 시작된 나라는?
klue_mrc,klue_mrc_validation_q_000762,산업혁명이 처음 시작된 나라는?,missing_key_term,structured,entity: 산업혁명 시작된 처음 | intent: 정답 정보 | constraint: 산업혁명
klue_mrc,klue_mrc_validation_q_000762,산업혁명이 처음 시작된 나라는?,missing_key_term,llm,산업혁명 시작된 처음 나라 정답 정보 근거 문서 검색
klue_mrc,klue_mrc_validation_q_000797,이형준과 연장승부를 한 인물이 속한 기업은?,,original,이형준과 연장승부를 한 인물이 속한 기업은?
klue_mrc,klue_mrc_validation_q_000797,이형준과 연장승부를 한 인물이 속한 기업은?,,keyword,연장승부 이형준 인물 속한 기업
klue_mrc,klue_mrc_validation_q_000797,이형준과 연장승부를 한 인물이 속한 기업은?,,prompt_style,다음 질문의 답을 찾기 위한 문서를 검색한다: 이형준과 연장승부를 한 인물이 속한 기업은?
klue_mrc,klue_mrc_validation_q_000797,이형준과 연장승부를 한 인물이 속한 기업은?,,structured,entity: 연장승부 이형준 인물 | intent: 인물·주체 | constraint: high
klue_mrc,klue_mrc_validation_q_000797,이형준과 연장승부를 한 인물이 속한 기업은?,,llm,연장승부 이형준 인물 속한 기업 인물·주체 근거 문서 검색
klue_mrc,klue_mrc_validation_q_000817,경성콤그룹의 핵심 인물은?,missing_key_term,original,경성콤그룹의 핵심 인물은?
klue_mrc,klue_mrc_validation_q_000817,경성콤그룹의 핵심 인물은?,missing_key_term,keyword,경성콤그룹 핵심 인물
klue_mrc,klue_mrc_validation_q_000817,경성콤그룹의 핵심 인물은?,missing_key_term,prompt_style,다음 질문의 답을 찾기 위한 문서를 검색한다: 경성콤그룹의 핵심 인물은?
klue_mrc,klue_mrc_validation_q_000817,경성콤그룹의 핵심 인물은?,missing_key_term,structured,entity: 경성콤그룹 핵심 인물 | intent: 인물·주체 | constraint: missing_key_term
klue_mrc,klue_mrc_validation_q_000817,경성콤그룹의 핵심 인물은?,missing_key_term,llm,경성콤그룹 핵심 인물 인물·주체 근거 문서 검색
klue_mrc,klue_mrc_validation_q_000822,대우인터내셔널의 모회사는?,missing_key_term,original,대우인터내셔널의 모회사는?
klue_mrc,klue_mrc_validation_q_000822,대우인터내셔널의 모회사는?,missing_key_term,keyword,대우인터내셔널 모회사
klue_mrc,klue_mrc_validation_q_000822,대우인터내셔널의 모회사는?,missing_key_term,prompt_style,다음 질문의 답을 찾기 위한 문서를 검색한다: 대우인터내셔널의 모회사는?
klue_mrc,klue_mrc_validation_q_000822,대우인터내셔널의 모회사는?,missing_key_term,structured,entity: 대우인터내셔널 모회사 | intent: 정답 정보 | constraint: missing_key_term
klue_mrc,klue_mrc_validation_q_000822,대우인터내셔널의 모회사는?,missing_key_term,llm,대우인터내셔널 모회사 정답 정보 근거 문서 검색
klue_mrc,klue_mrc_validation_q_000838,삼성전자가 작년에 출시한 스마트폰은?,missing_key_term,original,삼성전자가 작년에 출시한 스마트폰은?
klue_mrc,klue_mrc_validation_q_000838,삼성전자가 작년에 출시한 스마트폰은?,missing_key_term,keyword,삼성전자 스마트폰 출시한 작년
klue_mrc,klue_mrc_validation_q_000838,삼성전자가 작년에 출시한 스마트폰은?,missing_key_term,prompt_style,다음 질문의 답을 찾기 위한 문서를 검색한다: 삼성전자가 작년에 출시한 스마트폰은?
klue_mrc,klue_mrc_validation_q_000838,삼성전자가 작년에 출시한 스마트폰은?,missing_key_term,structured,entity: 삼성전자 스마트폰 출시한 | intent: 정답 정보 | constraint: 작년
klue_mrc,klue_mrc_validation_q_000838,삼성전자가 작년에 출시한 스마트폰은?,missing_key_term,llm,삼성전자 스마트폰 출시한 작년 정답 정보 근거 문서 검색
klue_mrc,klue_mrc_validation_q_000876,징역판결을 내린 사람은?,missing_key_term,original,징역판결을 내린 사람은?
klue_mrc,klue_mrc_validation_q_000876,징역판결을 내린 사람은?,missing_key_term,keyword,징역판결 내린 사람
klue_mrc,klue_mrc_validation_q_000876,징역판결을 내린 사람은?,missing_key_term,prompt_style,다음 질문의 답을 찾기 위한 문서를 검색한다: 징역판결을 내린 사람은?
klue_mrc,klue_mrc_validation_q_000876,징역판결을 내린 사람은?,missing_key_term,structured,entity: 징역판결 내린 사람 | intent: 인물·주체 | constraint: missing_key_term
klue_mrc,klue_mrc_validation_q_000876,징역판결을 내린 사람은?,missing_key_term,llm,징역판결 내린 사람 인물·주체 근거 문서 검색
