qid,dataset,question,failure_label,secondary_failure_label,rewrite_type,query
klue_mrc_validation_q_000476,klue_mrc,미국에서 고생하는 윤치호를 보듬어 준 것은 누구인가?,context_boundary_issue,numeric_temporal_mismatch,structured_rewrite,대상: 윤치호 보듬어 누구인 미국 / 조건: 조건 / 표 목록 행 열 확인 / 질문유형: 인물·주체
klue_mrc_validation_q_000476,klue_mrc,미국에서 고생하는 윤치호를 보듬어 준 것은 누구인가?,context_boundary_issue,numeric_temporal_mismatch,llm_rewrite,미국에서 고생하는 윤치호를 도와준 인물 누구인가
klue_mrc_validation_q_000507,klue_mrc,내년 3월 임기가 끝나는 사람의 이름은?,numeric_temporal_mismatch,,original,내년 3월 임기가 끝나는 사람의 이름은?
klue_mrc_validation_q_000507,klue_mrc,내년 3월 임기가 끝나는 사람의 이름은?,numeric_temporal_mismatch,,keyword_rewrite,내년 3월 임기 끝나 사람 이름 숫자 날짜 연도 순위 인물 주체
klue_mrc_validation_q_000507,klue_mrc,내년 3월 임기가 끝나는 사람의 이름은?,numeric_temporal_mismatch,,semantic_rewrite,몇 년·언제·몇 위·몇 명 같은 조건을 명확히 하여 인물·주체를 찾는 질문: 내년 3월 임기가 끝나는 사람의 이름은?
klue_mrc_validation_q_000507,klue_mrc,내년 3월 임기가 끝나는 사람의 이름은?,numeric_temporal_mismatch,,structured_rewrite,대상: 내년 3월 임기 끝나 / 조건: 내년 3월 / 질문유형: 인물·주체
klue_mrc_validation_q_000507,klue_mrc,내년 3월 임기가 끝나는 사람의 이름은?,numeric_temporal_mismatch,,llm_rewrite,내년 3월 임기 종료 예정자 이름 목록
klue_mrc_validation_q_000520,klue_mrc,척수근육 위축증을 가진 인물이 참여한 팀의 명칭은?,numeric_temporal_mismatch,missing_key_term,original,척수근육 위축증을 가진 인물이 참여한 팀의 명칭은?
klue_mrc_validation_q_000520,klue_mrc,척수근육 위축증을 가진 인물이 참여한 팀의 명칭은?,numeric_temporal_mismatch,missing_key_term,keyword_rewrite,척수근육 위축증 참여한 가진 인물 팀의 명칭 숫자 날짜 연도 순위 숫자 시간 정보
klue_mrc_validation_q_000520,klue_mrc,척수근육 위축증을 가진 인물이 참여한 팀의 명칭은?,numeric_temporal_mismatch,missing_key_term,semantic_rewrite,몇 년·언제·몇 위·몇 명 같은 조건을 명확히 하여 숫자·시간 정보를 찾는 질문: 척수근육 위축증을 가진 인물이 참여한 팀의 명칭은?
klue_mrc_validation_q_000520,klue_mrc,척수근육 위축증을 가진 인물이 참여한 팀의 명칭은?,numeric_temporal_mismatch,missing_key_term,structured_rewrite,대상: 척수근육 위축증 참여한 가진 / 조건: 위축증 명칭 / 질문유형: 숫자·시간 정보
klue_mrc_validation_q_000520,klue_mrc,척수근육 위축증을 가진 인물이 참여한 팀의 명칭은?,numeric_temporal_mismatch,missing_key_term,llm_rewrite,척수근육 위축증 환자 참여 팀 명칭
klue_mrc_validation_q_000546,klue_mrc,국내 정유시장의 잠재력을 높이 평가한 사람은?,entity_mismatch,,original,국내 정유시장의 잠재력을 높이 평가한 사람은?
klue_mrc_validation_q_000546,klue_mrc,국내 정유시장의 잠재력을 높이 평가한 사람은?,entity_mismatch,,keyword_rewrite,정유시장 잠재력 평가한 국내 높이 사람 인물 주체
klue_mrc_validation_q_000546,klue_mrc,국내 정유시장의 잠재력을 높이 평가한 사람은?,entity_mismatch,,semantic_rewrite,인물·기관·작품 혼동을 줄이도록 대상과 관계를 분명히 한 질문: 국내 정유시장의 잠재력을 높이 평가한 사람은?
klue_mrc_validation_q_000546,klue_mrc,국내 정유시장의 잠재력을 높이 평가한 사람은?,entity_mismatch,,structured_rewrite,대상: 정유시장 잠재력 평가한 국내 / 조건: 관계 / entity 혼동 방지 / 질문유형: 인물·주체
klue_mrc_validation_q_000546,klue_mrc,국내 정유시장의 잠재력을 높이 평가한 사람은?,entity_mismatch,,llm_rewrite,국내 정유시장 잠재력 높이 평가한 인물 누구인가
klue_mrc_validation_q_000561,klue_mrc,주민들의 대피를 도왔던 사람의 이름은 무엇인가요?,missing_key_term,entity_mismatch,original,주민들의 대피를 도왔던 사람의 이름은 무엇인가요?
klue_mrc_validation_q_000561,klue_mrc,주민들의 대피를 도왔던 사람의 이름은 무엇인가요?,missing_key_term,entity_mismatch,keyword_rewrite,주민들 도왔던 대피 사람 이름 인물 주체
klue_mrc_validation_q_000561,klue_mrc,주민들의 대피를 도왔던 사람의 이름은 무엇인가요?,missing_key_term,entity_mismatch,semantic_rewrite,생략된 대상과 의도를 명확히 하여 인물·주체를 찾는 질문: 주민들의 대피를 도왔던 사람의 이름은 무엇인가요?
klue_mrc_validation_q_000561,klue_mrc,주민들의 대피를 도왔던 사람의 이름은 무엇인가요?,missing_key_term,entity_mismatch,structured_rewrite,대상: 주민들 도왔던 대피 사람 / 조건: 요구정보 / 대상 명확화 / 질문유형: 인물·주체
klue_mrc_validation_q_000561,klue_mrc,주민들의 대피를 도왔던 사람의 이름은 무엇인가요?,missing_key_term,entity_mismatch,llm_rewrite,주민 대피 도움 사람 이름
klue_mrc_validation_q_000583,klue_mrc,카카오의 신규 회원 수는?,missing_key_term,,original,카카오의 신규 회원 수는?
klue_mrc_validation_q_000583,klue_mrc,카카오의 신규 회원 수는?,missing_key_term,,keyword_rewrite,카카오 신규 회원 수는 숫자 시간 정보
klue_mrc_validation_q_000583,klue_mrc,카카오의 신규 회원 수는?,missing_key_term,,semantic_rewrite,생략된 대상과 의도를 명확히 하여 숫자·시간 정보를 찾는 질문: 카카오의 신규 회원 수는?
klue_mrc_validation_q_000583,klue_mrc,카카오의 신규 회원 수는?,missing_key_term,,structured_rewrite,대상: 카카오 신규 회원 수는 / 조건: 회원 / 대상 명확화 / 질문유형: 숫자·시간 정보
klue_mrc_validation_q_000583,klue_mrc,카카오의 신규 회원 수는?,missing_key_term,,llm_rewrite,카카오 신규 회원 수 최신 통계
klue_mrc_validation_q_000604,klue_mrc,탈퇴자는 신고가 불가능하다고 주장한 사람은?,entity_mismatch,,original,탈퇴자는 신고가 불가능하다고 주장한 사람은?
klue_mrc_validation_q_000604,klue_mrc,탈퇴자는 신고가 불가능하다고 주장한 사람은?,entity_mismatch,,keyword_rewrite,불가능하다고 탈퇴자 주장한 신고 사람 인물 주체
klue_mrc_validation_q_000604,klue_mrc,탈퇴자는 신고가 불가능하다고 주장한 사람은?,entity_mismatch,,semantic_rewrite,인물·기관·작품 혼동을 줄이도록 대상과 관계를 분명히 한 질문: 탈퇴자는 신고가 불가능하다고 주장한 사람은?
klue_mrc_validation_q_000604,klue_mrc,탈퇴자는 신고가 불가능하다고 주장한 사람은?,entity_mismatch,,structured_rewrite,대상: 불가능하다고 탈퇴자 주장한 신고 / 조건: 관계 / entity 혼동 방지 / 질문유형: 인물·주체
klue_mrc_validation_q_000604,klue_mrc,탈퇴자는 신고가 불가능하다고 주장한 사람은?,entity_mismatch,,llm_rewrite,탈퇴자는 신고가 불가능하다고 주장한 사람 이름
klue_mrc_validation_q_000611,klue_mrc,인창건설이 공급 예정인 가구는 몇 가구인가?,numeric_temporal_mismatch,context_boundary_issue,original,인창건설이 공급 예정인 가구는 몇 가구인가?
klue_mrc_validation_q_000611,klue_mrc,인창건설이 공급 예정인 가구는 몇 가구인가?,numeric_temporal_mismatch,context_boundary_issue,keyword_rewrite,인창건설 예정인 가구인 공급 가구 몇 숫자 날짜 연도 순위 숫자 시간 정보
klue_mrc_validation_q_000611,klue_mrc,인창건설이 공급 예정인 가구는 몇 가구인가?,numeric_temporal_mismatch,context_boundary_issue,semantic_rewrite,몇 년·언제·몇 위·몇 명 같은 조건을 명확히 하여 숫자·시간 정보를 찾는 질문: 인창건설이 공급 예정인 가구는 몇 가구인가?
klue_mrc_validation_q_000611,klue_mrc,인창건설이 공급 예정인 가구는 몇 가구인가?,numeric_temporal_mismatch,context_boundary_issue,structured_rewrite,대상: 인창건설 예정인 가구인 공급 / 조건: 몇 / 질문유형: 숫자·시간 정보
klue_mrc_validation_q_000611,klue_mrc,인창건설이 공급 예정인 가구는 몇 가구인가?,numeric_temporal_mismatch,context_boundary_issue,llm_rewrite,인창건설 공급 예정 가구 수
klue_mrc_validation_q_000644,klue_mrc,고용창출 효과가 미비할 것이라고 전망한 사람은?,entity_mismatch,,original,고용창출 효과가 미비할 것이라고 전망한 사람은?
klue_mrc_validation_q_000644,klue_mrc,고용창출 효과가 미비할 것이라고 전망한 사람은?,entity_mismatch,,keyword_rewrite,고용창출 미비할 전망한 효과 것이 사람 인물 주체
klue_mrc_validation_q_000644,klue_mrc,고용창출 효과가 미비할 것이라고 전망한 사람은?,entity_mismatch,,semantic_rewrite,인물·기관·작품 혼동을 줄이도록 대상과 관계를 분명히 한 질문: 고용창출 효과가 미비할 것이라고 전망한 사람은?
klue_mrc_validation_q_000644,klue_mrc,고용창출 효과가 미비할 것이라고 전망한 사람은?,entity_mismatch,,structured_rewrite,대상: 고용창출 미비할 전망한 효과 / 조건: 관계 / entity 혼동 방지 / 질문유형: 인물·주체
klue_mrc_validation_q_000644,klue_mrc,고용창출 효과가 미비할 것이라고 전망한 사람은?,entity_mismatch,,llm_rewrite,고용창출 효과 미비 전망한 사람 이름
klue_mrc_validation_q_000661,klue_mrc,민간인을 상대로 무차별 공격을 벌인 군대는?,missing_key_term,entity_mismatch,original,민간인을 상대로 무차별 공격을 벌인 군대는?
klue_mrc_validation_q_000661,klue_mrc,민간인을 상대로 무차별 공격을 벌인 군대는?,missing_key_term,entity_mismatch,keyword_rewrite,민간인 무차별 상대 공격 벌인 군대 정답 정보
klue_mrc_validation_q_000661,klue_mrc,민간인을 상대로 무차별 공격을 벌인 군대는?,missing_key_term,entity_mismatch,semantic_rewrite,생략된 대상과 의도를 명확히 하여 정답 정보를 찾는 질문: 민간인을 상대로 무차별 공격을 벌인 군대는?
klue_mrc_validation_q_000661,klue_mrc,민간인을 상대로 무차별 공격을 벌인 군대는?,missing_key_term,entity_mismatch,structured_rewrite,대상: 민간인 무차별 상대 공격 / 조건: 요구정보 / 대상 명확화 / 질문유형: 정답 정보
klue_mrc_validation_q_000661,klue_mrc,민간인을 상대로 무차별 공격을 벌인 군대는?,missing_key_term,entity_mismatch,llm_rewrite,민간인 무차별 공격 저지른 군대 이름
klue_mrc_validation_q_000663,klue_mrc,유지상이 다녔던 회사의 이름은?,missing_key_term,,original,유지상이 다녔던 회사의 이름은?
klue_mrc_validation_q_000663,klue_mrc,유지상이 다녔던 회사의 이름은?,missing_key_term,,keyword_rewrite,유지상 다녔던 회사 이름 인물 주체
klue_mrc_validation_q_000663,klue_mrc,유지상이 다녔던 회사의 이름은?,missing_key_term,,semantic_rewrite,생략된 대상과 의도를 명확히 하여 인물·주체를 찾는 질문: 유지상이 다녔던 회사의 이름은?
klue_mrc_validation_q_000663,klue_mrc,유지상이 다녔던 회사의 이름은?,missing_key_term,,structured_rewrite,대상: 유지상 다녔던 회사 이름 / 조건: 요구정보 / 대상 명확화 / 질문유형: 인물·주체
klue_mrc_validation_q_000663,klue_mrc,유지상이 다녔던 회사의 이름은?,missing_key_term,,llm_rewrite,유지상 근무 회사 이름
klue_mrc_validation_q_000680,klue_mrc,9호선에서만 운행되는 열차 호수는?,numeric_temporal_mismatch,,original,9호선에서만 운행되는 열차 호수는?
klue_mrc_validation_q_000680,klue_mrc,9호선에서만 운행되는 열차 호수는?,numeric_temporal_mismatch,,keyword_rewrite,9호선에서 운행 열차 호수 숫자 날짜 연도 순위 숫자 시간 정보
klue_mrc_validation_q_000680,klue_mrc,9호선에서만 운행되는 열차 호수는?,numeric_temporal_mismatch,,semantic_rewrite,몇 년·언제·몇 위·몇 명 같은 조건을 명확히 하여 숫자·시간 정보를 찾는 질문: 9호선에서만 운행되는 열차 호수는?
klue_mrc_validation_q_000680,klue_mrc,9호선에서만 운행되는 열차 호수는?,numeric_temporal_mismatch,,structured_rewrite,대상: 9호선에서 운행 열차 호수 / 조건: 9호선에서 / 질문유형: 숫자·시간 정보
klue_mrc_validation_q_000680,klue_mrc,9호선에서만 운행되는 열차 호수는?,numeric_temporal_mismatch,,llm_rewrite,9호선 전용 열차 호수 정보
klue_mrc_validation_q_000736,klue_mrc,최근 세제 개편에 대한 사항이 공표된 것은 며칠인가?,lexical_mismatch,,original,최근 세제 개편에 대한 사항이 공표된 것은 며칠인가?
klue_mrc_validation_q_000736,klue_mrc,최근 세제 개편에 대한 사항이 공표된 것은 며칠인가?,lexical_mismatch,,keyword_rewrite,공표된 며칠인 최근 세제 개편 대한 사항 것은 참거짓 판단 정보
klue_mrc_validation_q_000736,klue_mrc,최근 세제 개편에 대한 사항이 공표된 것은 며칠인가?,lexical_mismatch,,semantic_rewrite,같은 의미를 다른 표현으로 바꾸어 참거짓 판단 정보를 찾는 질문: 최근 세제 개편에 대한 사항이 공표된 것은 며칠인가?
klue_mrc_validation_q_000736,klue_mrc,최근 세제 개편에 대한 사항이 공표된 것은 며칠인가?,lexical_mismatch,,structured_rewrite,대상: 공표된 며칠인 최근 세제 / 조건: 세제 개편 / 질문유형: 참거짓 판단 정보
klue_mrc_validation_q_000736,klue_mrc,최근 세제 개편에 대한 사항이 공표된 것은 며칠인가?,lexical_mismatch,,llm_rewrite,최근 세제 개편 공표 날짜 언제인가
klue_mrc_validation_q_000748,klue_mrc,제작업체에게서 로열티를 받는 정책을 펼친 회사는?,lexical_mismatch,,original,제작업체에게서 로열티를 받는 정책을 펼친 회사는?
klue_mrc_validation_q_000748,klue_mrc,제작업체에게서 로열티를 받는 정책을 펼친 회사는?,lexical_mismatch,,keyword_rewrite,제작업체에게서 로열티 받는 정책 펼친 회사 정답 정보
klue_mrc_validation_q_000748,klue_mrc,제작업체에게서 로열티를 받는 정책을 펼친 회사는?,lexical_mismatch,,semantic_rewrite,같은 의미를 다른 표현으로 바꾸어 정답 정보를 찾는 질문: 제작업체에게서 로열티를 받는 정책을 펼친 회사는?
klue_mrc_validation_q_000748,klue_mrc,제작업체에게서 로열티를 받는 정책을 펼친 회사는?,lexical_mismatch,,structured_rewrite,대상: 제작업체에게서 로열티 받는 정책 / 조건: 속성 / 질문유형: 정답 정보
klue_mrc_validation_q_000748,klue_mrc,제작업체에게서 로열티를 받는 정책을 펼친 회사는?,lexical_mismatch,,llm_rewrite,제작업체 로열티 정책 시행한 회사 이름
klue_mrc_validation_q_000762,klue_mrc,산업혁명이 처음 시작된 나라는?,missing_key_term,,original,산업혁명이 처음 시작된 나라는?
klue_mrc_validation_q_000762,klue_mrc,산업혁명이 처음 시작된 나라는?,missing_key_term,,keyword_rewrite,산업혁명 시작된 처음 나라 정답 정보
