qid,retriever,policy_name,eval_split,state_key,selected_strategy,failure_type,original_rank,original_success,originally_failed,gold_rank,reward,policy_reward,recall@1,recall@5,recall@10,mrr,answer_f1,original_gold_rank,original_recall@10,original_mrr,original_answer_f1,original_reward,rank_improvement,recall10_improvement,mrr_improvement,answer_f1_improvement,reward_improvement,original_query_length,rewrite_query_length,keyword_overlap,semantic_similarity,bm25_initial_rank,dense_initial_rank,hybrid_initial_rank,rank_gap_bm25_dense,rank_gap_bm25_hybrid,rank_gap_dense_hybrid
6559399-9-2,hybrid,always_prompt,train,unlabeled|medium|rank_1|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,prompt,unlabeled,1,True,False,2,1.73,-0.27,0.0,1.0,1.0,0.5,1.0,1,1.0,1.0,1.0,2.0,-1,0.0,-0.5,0.0,-0.27,7,13,1.0,1.0,1,,1,,0,
6559399-9-2,hybrid,always_structured,train,unlabeled|medium|rank_1|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,structured,unlabeled,1,True,False,1,1.88,-0.1200000000000001,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,2.0,0,0.0,0.0,0.0,-0.1200000000000001,7,18,1.0,1.0,1,,1,,0,
6559399-9-2,hybrid,always_llm,train,unlabeled|medium|rank_1|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,llm,unlabeled,1,True,False,1,1.9428571428571428,-0.05714285714285716,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,2.0,0,0.0,0.0,0.0,-0.05714285714285716,7,8,0.7142857142857143,0.7142857142857143,1,,1,,0,
6559399-9-2,hybrid,failure_type_policy,train,unlabeled|medium|rank_1|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,original,unlabeled,1,True,False,1,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,2.0,0,0.0,0.0,0.0,0.0,7,7,1.0,1.0,1,,1,,0,
6559399-9-2,hybrid,reward_selected,train,unlabeled|medium|rank_1|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,original,unlabeled,1,True,False,1,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,2.0,0,0.0,0.0,0.0,0.0,7,7,1.0,1.0,1,,1,,0,
6559399-9-2,hybrid,oracle_best_strategy,train,unlabeled|medium|rank_1|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,original,unlabeled,1,True,False,1,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,2.0,0,0.0,0.0,0.0,0.0,7,7,1.0,1.0,1,,1,,0,
6527927-15-1,bm25,original_only,train,ellipsis|short|rank_2_5|failed_count_2|failed_dense_hybrid|no_digit|no_latin|no_long_token,original,ellipsis,4,True,False,4,1.625,0.0,0.0,1.0,1.0,0.25,1.0,4,1.0,0.25,1.0,1.625,0,0.0,0.0,0.0,0.0,3,3,1.0,1.0,4,,,,,
6527927-15-1,bm25,always_keyword,train,ellipsis|short|rank_2_5|failed_count_2|failed_dense_hybrid|no_digit|no_latin|no_long_token,keyword,ellipsis,4,True,False,4,1.625,0.0,0.0,1.0,1.0,0.25,1.0,4,1.0,0.25,1.0,1.625,0,0.0,0.0,0.0,0.0,3,3,1.0,1.0,4,,,,,
6527927-15-1,bm25,always_expanded,train,ellipsis|short|rank_2_5|failed_count_2|failed_dense_hybrid|no_digit|no_latin|no_long_token,expanded,ellipsis,4,True,False,4,1.625,0.0,0.0,1.0,1.0,0.25,1.0,4,1.0,0.25,1.0,1.625,0,0.0,0.0,0.0,0.0,3,6,1.0,1.0,4,,,,,
6527927-15-1,bm25,always_prompt,train,ellipsis|short|rank_2_5|failed_count_2|failed_dense_hybrid|no_digit|no_latin|no_long_token,prompt,ellipsis,4,True,False,,0.0,-1.625,0.0,0.0,0.0,0.0,0.0,4,1.0,0.25,1.0,1.625,-7,-1.0,-0.25,-1.0,-1.625,3,9,1.0,1.0,4,,,,,
6527927-15-1,bm25,always_structured,train,ellipsis|short|rank_2_5|failed_count_2|failed_dense_hybrid|no_digit|no_latin|no_long_token,structured,ellipsis,4,True,False,4,1.605,-0.020000000000000018,0.0,1.0,1.0,0.25,1.0,4,1.0,0.25,1.0,1.625,0,0.0,0.0,0.0,-0.020000000000000018,3,13,1.0,1.0,4,,,,,
6527927-15-1,bm25,always_llm,train,ellipsis|short|rank_2_5|failed_count_2|failed_dense_hybrid|no_digit|no_latin|no_long_token,llm,ellipsis,4,True,False,1,1.8666666666666667,0.2416666666666667,1.0,1.0,1.0,1.0,1.0,4,1.0,0.25,1.0,1.625,3,0.0,0.75,0.0,0.2416666666666667,3,4,0.3333333333333333,0.3333333333333333,4,,,,,
6527927-15-1,bm25,failure_type_policy,train,ellipsis|short|rank_2_5|failed_count_2|failed_dense_hybrid|no_digit|no_latin|no_long_token,structured,ellipsis,4,True,False,4,1.605,-0.020000000000000018,0.0,1.0,1.0,0.25,1.0,4,1.0,0.25,1.0,1.625,0,0.0,0.0,0.0,-0.020000000000000018,3,13,1.0,1.0,4,,,,,
6527927-15-1,bm25,reward_selected,train,ellipsis|short|rank_2_5|failed_count_2|failed_dense_hybrid|no_digit|no_latin|no_long_token,llm,ellipsis,4,True,False,1,1.8666666666666667,0.2416666666666667,1.0,1.0,1.0,1.0,1.0,4,1.0,0.25,1.0,1.625,3,0.0,0.75,0.0,0.2416666666666667,3,4,0.3333333333333333,0.3333333333333333,4,,,,,
6527927-15-1,bm25,oracle_best_strategy,train,ellipsis|short|rank_2_5|failed_count_2|failed_dense_hybrid|no_digit|no_latin|no_long_token,llm,ellipsis,4,True,False,1,1.8666666666666667,0.2416666666666667,1.0,1.0,1.0,1.0,1.0,4,1.0,0.25,1.0,1.625,3,0.0,0.75,0.0,0.2416666666666667,3,4,0.3333333333333333,0.3333333333333333,4,,,,,
6527927-15-1,dense,original_only,train,ellipsis|short|failed|failed_count_2|failed_dense_hybrid|no_digit|no_latin|no_long_token,original,ellipsis,,False,True,,0.5,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,0.5,0,0.0,0.0,0.0,0.0,3,3,1.0,1.0,4,,,,,
6527927-15-1,dense,always_keyword,train,ellipsis|short|failed|failed_count_2|failed_dense_hybrid|no_digit|no_latin|no_long_token,keyword,ellipsis,,False,True,,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.5,0,0.0,0.0,-1.0,-0.5,3,3,1.0,1.0,4,,,,,
6527927-15-1,dense,always_expanded,train,ellipsis|short|failed|failed_count_2|failed_dense_hybrid|no_digit|no_latin|no_long_token,expanded,ellipsis,,False,True,,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.5,0,0.0,0.0,-1.0,-0.5,3,6,1.0,1.0,4,,,,,
6527927-15-1,dense,always_prompt,train,ellipsis|short|failed|failed_count_2|failed_dense_hybrid|no_digit|no_latin|no_long_token,prompt,ellipsis,,False,True,,0.5,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,0.5,0,0.0,0.0,0.0,0.0,3,9,1.0,1.0,4,,,,,
6527927-15-1,dense,always_structured,train,ellipsis|short|failed|failed_count_2|failed_dense_hybrid|no_digit|no_latin|no_long_token,structured,ellipsis,,False,True,,-0.02,-0.52,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.5,0,0.0,0.0,-1.0,-0.52,3,13,1.0,1.0,4,,,,,
6527927-15-1,dense,always_llm,train,ellipsis|short|failed|failed_count_2|failed_dense_hybrid|no_digit|no_latin|no_long_token,llm,ellipsis,,False,True,,0.36666666666666664,-0.13333333333333336,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,0.5,0,0.0,0.0,0.0,-0.13333333333333336,3,4,0.3333333333333333,0.3333333333333333,4,,,,,
6527927-15-1,dense,failure_type_policy,train,ellipsis|short|failed|failed_count_2|failed_dense_hybrid|no_digit|no_latin|no_long_token,structured,ellipsis,,False,True,,-0.02,-0.52,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.5,0,0.0,0.0,-1.0,-0.52,3,13,1.0,1.0,4,,,,,
6527927-15-1,dense,reward_selected,train,ellipsis|short|failed|failed_count_2|failed_dense_hybrid|no_digit|no_latin|no_long_token,original,ellipsis,,False,True,,0.5,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,0.5,0,0.0,0.0,0.0,0.0,3,3,1.0,1.0,4,,,,,
6527927-15-1,dense,oracle_best_strategy,train,ellipsis|short|failed|failed_count_2|failed_dense_hybrid|no_digit|no_latin|no_long_token,original,ellipsis,,False,True,,0.5,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,0.5,0,0.0,0.0,0.0,0.0,3,3,1.0,1.0,4,,,,,
6527927-15-1,hybrid,original_only,train,ellipsis|short|failed|failed_count_2|failed_dense_hybrid|no_digit|no_latin|no_long_token,original,ellipsis,,False,True,,0.5,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,0.5,0,0.0,0.0,0.0,0.0,3,3,1.0,1.0,4,,,,,
6527927-15-1,hybrid,always_keyword,train,ellipsis|short|failed|failed_count_2|failed_dense_hybrid|no_digit|no_latin|no_long_token,keyword,ellipsis,,False,True,,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.5,0,0.0,0.0,-1.0,-0.5,3,3,1.0,1.0,4,,,,,
6527927-15-1,hybrid,always_expanded,train,ellipsis|short|failed|failed_count_2|failed_dense_hybrid|no_digit|no_latin|no_long_token,expanded,ellipsis,,False,True,,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.5,0,0.0,0.0,-1.0,-0.5,3,6,1.0,1.0,4,,,,,
6527927-15-1,hybrid,always_prompt,train,ellipsis|short|failed|failed_count_2|failed_dense_hybrid|no_digit|no_latin|no_long_token,prompt,ellipsis,,False,True,,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.5,0,0.0,0.0,-1.0,-0.5,3,9,1.0,1.0,4,,,,,
6527927-15-1,hybrid,always_structured,train,ellipsis|short|failed|failed_count_2|failed_dense_hybrid|no_digit|no_latin|no_long_token,structured,ellipsis,,False,True,,-0.02,-0.52,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.5,0,0.0,0.0,-1.0,-0.52,3,13,1.0,1.0,4,,,,,
6527927-15-1,hybrid,always_llm,train,ellipsis|short|failed|failed_count_2|failed_dense_hybrid|no_digit|no_latin|no_long_token,llm,ellipsis,,False,True,1,1.8666666666666667,1.3666666666666667,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,1.0,0.5,10,1.0,1.0,0.0,1.3666666666666667,3,4,0.3333333333333333,0.3333333333333333,4,,,,,
6527927-15-1,hybrid,failure_type_policy,train,ellipsis|short|failed|failed_count_2|failed_dense_hybrid|no_digit|no_latin|no_long_token,structured,ellipsis,,False,True,,-0.02,-0.52,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.5,0,0.0,0.0,-1.0,-0.52,3,13,1.0,1.0,4,,,,,
6527927-15-1,hybrid,reward_selected,train,ellipsis|short|failed|failed_count_2|failed_dense_hybrid|no_digit|no_latin|no_long_token,llm,ellipsis,,False,True,1,1.8666666666666667,1.3666666666666667,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,1.0,0.5,10,1.0,1.0,0.0,1.3666666666666667,3,4,0.3333333333333333,0.3333333333333333,4,,,,,
6527927-15-1,hybrid,oracle_best_strategy,train,ellipsis|short|failed|failed_count_2|failed_dense_hybrid|no_digit|no_latin|no_long_token,llm,ellipsis,,False,True,1,1.8666666666666667,1.3666666666666667,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,1.0,0.5,10,1.0,1.0,0.0,1.3666666666666667,3,4,0.3333333333333333,0.3333333333333333,4,,,,,
6527927-15-2,bm25,original_only,test,ellipsis|short|rank_2_5|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,original,ellipsis,2,True,False,2,1.75,0.0,0.0,1.0,1.0,0.5,1.0,2,1.0,0.5,1.0,1.75,0,0.0,0.0,0.0,0.0,3,3,1.0,1.0,2,,1,,1,
6527927-15-2,bm25,always_keyword,test,ellipsis|short|rank_2_5|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,keyword,ellipsis,2,True,False,,-0.06666666666666668,-1.8166666666666667,0.0,0.0,0.0,0.0,0.0,2,1.0,0.5,1.0,1.75,-9,-1.0,-0.5,-1.0,-1.8166666666666667,3,3,0.6666666666666666,0.6666666666666666,2,,1,,1,
6527927-15-2,bm25,always_expanded,test,ellipsis|short|rank_2_5|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,expanded,ellipsis,2,True,False,2,1.75,0.0,0.0,1.0,1.0,0.5,1.0,2,1.0,0.5,1.0,1.75,0,0.0,0.0,0.0,0.0,3,6,1.0,1.0,2,,1,,1,
6527927-15-2,bm25,always_prompt,test,ellipsis|short|rank_2_5|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,prompt,ellipsis,2,True,False,,0.0,-1.75,0.0,0.0,0.0,0.0,0.0,2,1.0,0.5,1.0,1.75,-9,-1.0,-0.5,-1.0,-1.75,3,9,1.0,1.0,2,,1,,1,
6527927-15-2,bm25,always_structured,test,ellipsis|short|rank_2_5|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,structured,ellipsis,2,True,False,,-0.02,-1.77,0.0,0.0,0.0,0.0,0.0,2,1.0,0.5,1.0,1.75,-9,-1.0,-0.5,-1.0,-1.77,3,13,1.0,1.0,2,,1,,1,
6527927-15-2,bm25,always_llm,test,ellipsis|short|rank_2_5|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,llm,ellipsis,2,True,False,,-0.2,-1.95,0.0,0.0,0.0,0.0,0.0,2,1.0,0.5,1.0,1.75,-9,-1.0,-0.5,-1.0,-1.95,3,4,0.0,0.0,2,,1,,1,
6527927-15-2,bm25,failure_type_policy,test,ellipsis|short|rank_2_5|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,structured,ellipsis,2,True,False,,-0.02,-1.77,0.0,0.0,0.0,0.0,0.0,2,1.0,0.5,1.0,1.75,-9,-1.0,-0.5,-1.0,-1.77,3,13,1.0,1.0,2,,1,,1,
6527927-15-2,bm25,reward_selected,test,ellipsis|short|rank_2_5|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,original,ellipsis,2,True,False,2,1.75,0.0,0.0,1.0,1.0,0.5,1.0,2,1.0,0.5,1.0,1.75,0,0.0,0.0,0.0,0.0,3,3,1.0,1.0,2,,1,,1,
6527927-15-2,bm25,oracle_best_strategy,test,ellipsis|short|rank_2_5|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,original,ellipsis,2,True,False,2,1.75,0.0,0.0,1.0,1.0,0.5,1.0,2,1.0,0.5,1.0,1.75,0,0.0,0.0,0.0,0.0,3,3,1.0,1.0,2,,1,,1,
6527927-15-2,dense,original_only,test,ellipsis|short|failed|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,original,ellipsis,,False,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3,3,1.0,1.0,2,,1,,1,
6527927-15-2,dense,always_keyword,test,ellipsis|short|failed|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,keyword,ellipsis,,False,True,,-0.06666666666666668,-0.06666666666666668,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.06666666666666668,3,3,0.6666666666666666,0.6666666666666666,2,,1,,1,
6527927-15-2,dense,always_expanded,test,ellipsis|short|failed|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,expanded,ellipsis,,False,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3,6,1.0,1.0,2,,1,,1,
6527927-15-2,dense,always_prompt,test,ellipsis|short|failed|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,prompt,ellipsis,,False,True,2,1.75,1.75,0.0,1.0,1.0,0.5,1.0,,0.0,0.0,0.0,0.0,9,1.0,0.5,1.0,1.75,3,9,1.0,1.0,2,,1,,1,
6527927-15-2,dense,always_structured,test,ellipsis|short|failed|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,structured,ellipsis,,False,True,,0.48,0.48,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.48,3,13,1.0,1.0,2,,1,,1,
6527927-15-2,dense,always_llm,test,ellipsis|short|failed|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,llm,ellipsis,,False,True,7,1.3714285714285714,1.3714285714285714,0.0,0.0,1.0,0.14285714285714285,1.0,,0.0,0.0,0.0,0.0,4,1.0,0.14285714285714285,1.0,1.3714285714285714,3,4,0.0,0.0,2,,1,,1,
6527927-15-2,dense,failure_type_policy,test,ellipsis|short|failed|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,structured,ellipsis,,False,True,,0.48,0.48,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.48,3,13,1.0,1.0,2,,1,,1,
6527927-15-2,dense,reward_selected,test,ellipsis|short|failed|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,prompt,ellipsis,,False,True,2,1.75,1.75,0.0,1.0,1.0,0.5,1.0,,0.0,0.0,0.0,0.0,9,1.0,0.5,1.0,1.75,3,9,1.0,1.0,2,,1,,1,
6527927-15-2,dense,oracle_best_strategy,test,ellipsis|short|failed|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,prompt,ellipsis,,False,True,2,1.75,1.75,0.0,1.0,1.0,0.5,1.0,,0.0,0.0,0.0,0.0,9,1.0,0.5,1.0,1.75,3,9,1.0,1.0,2,,1,,1,
6527927-15-2,hybrid,original_only,test,ellipsis|short|rank_1|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,original,ellipsis,1,True,False,1,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,2.0,0,0.0,0.0,0.0,0.0,3,3,1.0,1.0,2,,1,,1,
6527927-15-2,hybrid,always_keyword,test,ellipsis|short|rank_1|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,keyword,ellipsis,1,True,False,,-0.06666666666666668,-2.066666666666667,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,2.0,-10,-1.0,-1.0,-1.0,-2.066666666666667,3,3,0.6666666666666666,0.6666666666666666,2,,1,,1,
6527927-15-2,hybrid,always_expanded,test,ellipsis|short|rank_1|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,expanded,ellipsis,1,True,False,1,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,2.0,0,0.0,0.0,0.0,0.0,3,6,1.0,1.0,2,,1,,1,
6527927-15-2,hybrid,always_prompt,test,ellipsis|short|rank_1|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,prompt,ellipsis,1,True,False,4,1.625,-0.375,0.0,1.0,1.0,0.25,1.0,1,1.0,1.0,1.0,2.0,-3,0.0,-0.75,0.0,-0.375,3,9,1.0,1.0,2,,1,,1,
6527927-15-2,hybrid,always_structured,test,ellipsis|short|rank_1|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,structured,ellipsis,1,True,False,3,1.6466666666666667,-0.3533333333333333,0.0,1.0,1.0,0.3333333333333333,1.0,1,1.0,1.0,1.0,2.0,-2,0.0,-0.6666666666666667,0.0,-0.3533333333333333,3,13,1.0,1.0,2,,1,,1,
6527927-15-2,hybrid,always_llm,test,ellipsis|short|rank_1|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,llm,ellipsis,1,True,False,8,1.3625,-0.6375,0.0,0.0,1.0,0.125,1.0,1,1.0,1.0,1.0,2.0,-7,0.0,-0.875,0.0,-0.6375,3,4,0.0,0.0,2,,1,,1,
6527927-15-2,hybrid,failure_type_policy,test,ellipsis|short|rank_1|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,structured,ellipsis,1,True,False,3,1.6466666666666667,-0.3533333333333333,0.0,1.0,1.0,0.3333333333333333,1.0,1,1.0,1.0,1.0,2.0,-2,0.0,-0.6666666666666667,0.0,-0.3533333333333333,3,13,1.0,1.0,2,,1,,1,
6527927-15-2,hybrid,reward_selected,test,ellipsis|short|rank_1|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,original,ellipsis,1,True,False,1,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,2.0,0,0.0,0.0,0.0,0.0,3,3,1.0,1.0,2,,1,,1,
6527927-15-2,hybrid,oracle_best_strategy,test,ellipsis|short|rank_1|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,original,ellipsis,1,True,False,1,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,2.0,0,0.0,0.0,0.0,0.0,3,3,1.0,1.0,2,,1,,1,
6527927-16-2,bm25,original_only,train,ellipsis|short|failed|failed_count_2|failed_bm25_hybrid|no_digit|no_latin|no_long_token,original,ellipsis,,False,True,,0.5,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,0.5,0,0.0,0.0,0.0,0.0,4,4,1.0,1.0,,1,,,,
6527927-16-2,bm25,always_keyword,train,ellipsis|short|failed|failed_count_2|failed_bm25_hybrid|no_digit|no_latin|no_long_token,keyword,ellipsis,,False,True,,0.5,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,0.5,0,0.0,0.0,0.0,0.0,4,4,1.0,1.0,,1,,,,
6527927-16-2,bm25,always_expanded,train,ellipsis|short|failed|failed_count_2|failed_bm25_hybrid|no_digit|no_latin|no_long_token,expanded,ellipsis,,False,True,,0.5,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,0.5,0,0.0,0.0,0.0,0.0,4,8,1.0,1.0,,1,,,,
6527927-16-2,bm25,always_prompt,train,ellipsis|short|failed|failed_count_2|failed_bm25_hybrid|no_digit|no_latin|no_long_token,prompt,ellipsis,,False,True,,0.5,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,0.5,0,0.0,0.0,0.0,0.0,4,10,1.0,1.0,,1,,,,
6527927-16-2,bm25,always_structured,train,ellipsis|short|failed|failed_count_2|failed_bm25_hybrid|no_digit|no_latin|no_long_token,structured,ellipsis,,False,True,,0.44,-0.06,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,0.5,0,0.0,0.0,0.0,-0.06,4,15,1.0,1.0,,1,,,,
6527927-16-2,bm25,always_llm,train,ellipsis|short|failed|failed_count_2|failed_bm25_hybrid|no_digit|no_latin|no_long_token,llm,ellipsis,,False,True,,0.5,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,0.5,0,0.0,0.0,0.0,0.0,4,6,1.0,1.0,,1,,,,
6527927-16-2,bm25,failure_type_policy,train,ellipsis|short|failed|failed_count_2|failed_bm25_hybrid|no_digit|no_latin|no_long_token,structured,ellipsis,,False,True,,0.44,-0.06,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,0.5,0,0.0,0.0,0.0,-0.06,4,15,1.0,1.0,,1,,,,
6527927-16-2,bm25,reward_selected,train,ellipsis|short|failed|failed_count_2|failed_bm25_hybrid|no_digit|no_latin|no_long_token,original,ellipsis,,False,True,,0.5,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,0.5,0,0.0,0.0,0.0,0.0,4,4,1.0,1.0,,1,,,,
6527927-16-2,bm25,oracle_best_strategy,train,ellipsis|short|failed|failed_count_2|failed_bm25_hybrid|no_digit|no_latin|no_long_token,original,ellipsis,,False,True,,0.5,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,0.5,0,0.0,0.0,0.0,0.0,4,4,1.0,1.0,,1,,,,
6527927-16-2,dense,original_only,train,ellipsis|short|rank_1|failed_count_2|failed_bm25_hybrid|no_digit|no_latin|no_long_token,original,ellipsis,1,True,False,1,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,2.0,0,0.0,0.0,0.0,0.0,4,4,1.0,1.0,,1,,,,
6527927-16-2,dense,always_keyword,train,ellipsis|short|rank_1|failed_count_2|failed_bm25_hybrid|no_digit|no_latin|no_long_token,keyword,ellipsis,1,True,False,1,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,2.0,0,0.0,0.0,0.0,0.0,4,4,1.0,1.0,,1,,,,
6527927-16-2,dense,always_expanded,train,ellipsis|short|rank_1|failed_count_2|failed_bm25_hybrid|no_digit|no_latin|no_long_token,expanded,ellipsis,1,True,False,1,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,2.0,0,0.0,0.0,0.0,0.0,4,8,1.0,1.0,,1,,,,
6527927-16-2,dense,always_prompt,train,ellipsis|short|rank_1|failed_count_2|failed_bm25_hybrid|no_digit|no_latin|no_long_token,prompt,ellipsis,1,True,False,1,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,2.0,0,0.0,0.0,0.0,0.0,4,10,1.0,1.0,,1,,,,
6527927-16-2,dense,always_structured,train,ellipsis|short|rank_1|failed_count_2|failed_bm25_hybrid|no_digit|no_latin|no_long_token,structured,ellipsis,1,True,False,1,1.94,-0.06000000000000005,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,2.0,0,0.0,0.0,0.0,-0.06000000000000005,4,15,1.0,1.0,,1,,,,
6527927-16-2,dense,always_llm,train,ellipsis|short|rank_1|failed_count_2|failed_bm25_hybrid|no_digit|no_latin|no_long_token,llm,ellipsis,1,True,False,1,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,2.0,0,0.0,0.0,0.0,0.0,4,6,1.0,1.0,,1,,,,
6527927-16-2,dense,failure_type_policy,train,ellipsis|short|rank_1|failed_count_2|failed_bm25_hybrid|no_digit|no_latin|no_long_token,structured,ellipsis,1,True,False,1,1.94,-0.06000000000000005,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,2.0,0,0.0,0.0,0.0,-0.06000000000000005,4,15,1.0,1.0,,1,,,,
6527927-16-2,dense,reward_selected,train,ellipsis|short|rank_1|failed_count_2|failed_bm25_hybrid|no_digit|no_latin|no_long_token,original,ellipsis,1,True,False,1,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,2.0,0,0.0,0.0,0.0,0.0,4,4,1.0,1.0,,1,,,,
6527927-16-2,dense,oracle_best_strategy,train,ellipsis|short|rank_1|failed_count_2|failed_bm25_hybrid|no_digit|no_latin|no_long_token,original,ellipsis,1,True,False,1,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,2.0,0,0.0,0.0,0.0,0.0,4,4,1.0,1.0,,1,,,,
6527927-16-2,hybrid,original_only,train,ellipsis|short|failed|failed_count_2|failed_bm25_hybrid|no_digit|no_latin|no_long_token,original,ellipsis,,False,True,,0.5,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,0.5,0,0.0,0.0,0.0,0.0,4,4,1.0,1.0,,1,,,,
6527927-16-2,hybrid,always_keyword,train,ellipsis|short|failed|failed_count_2|failed_bm25_hybrid|no_digit|no_latin|no_long_token,keyword,ellipsis,,False,True,,0.5,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,0.5,0,0.0,0.0,0.0,0.0,4,4,1.0,1.0,,1,,,,
